text,sentiment
"Yaaa sama aja kaya pasar2 di kota kita masing2, yg dijual jg sama aja ada baju, tas, sepatu, lantai paling atas ada penjual aneka makanan",0
Sangat Lezat!,1
"Tak perlu dikatakan, saya tidak akan kembali dalam waktu dekat.",0
"Parkiran basement luasss, dalam mall nya juga luasss, toiletnya kayak di hotel Kemaren dateng pas ada event dan rame skliii Kendalanya cuma pas mau keluar, antrinya lama karena gate nya cuma 2 (motor)",1
Gk rekomen untuk tempat cuci sepatu nya nn cleaner karna tdk sesuai ekspektasi dan harganya tdk wajar. Barang kali ada yg mau cuci sepatu di sini mending cuci sendiri di rmh,0
Tempat ini mengerikan dan terlalu mahal.,0
"Mall nya nyaman,fasilitas ada kfc,resto jepang,bilyard,cafe dan tempat karaoke,tempat yang seru buat family time cocok banget,sering ada event2 musik dan jg  event olahraga seru main disini anak2 bisa bebas lari2 karna tempatnya aman nyaman dan luas",1
Kami telah mencoba menyukai tempat ini tetapi setelah 10+ kali saya pikir kami sudah selesai dengan mereka.,0
Sausnya hambar.,0
Lil tapas yang indah dan suasananya membuatku merasa hangat dan kabur di dalam.,1
"Hi Sobat Jelajah,  kali ini niifiya akan mereview tempat antiq di Yogyakarta nih.  Apa yah?  Tentu saja Kampung Wisata Taman Sari.  Merupakan kedaton yang dulu digunakan sebagai pemandian para istri Sultan. Kini tempatnya berada tengah-tengah perkampungan warga setempat.  Menuju ke tempat ini,  sobat traveler semuanya tidak perlu khawatir,  karena akses kesini sangat sangat mudah tentunya.  Ada banyak alternatif mode transpor yang bisa sibat gunakan. Bagi sobat semua yang membawa kendaraan pribadi bisa menggunakannya dengan nyaman,  karena tersedia lahan parkir.  Kalau mau yg umum,  bisa menggunakannlayana jasa becak,  delman,  transfortasi online,  bahkan sobat semua bisa jalan kaki loh sambil menikmati suasana kota sejuta cinta ini.  Wah jalan dari mana?  Titiknya bisa dari nol kilometer kawan.  Jauh??  Emmm... Jika dinikmati tidak terlalu jauh paling hanya 15 menitan saja.  Tiketnya sangat-sangat ramah lingkungan nih sobat,  juat 5000 rupiah saja.  Ada Guide juga jika sobat membutuhkannya,,  Dan...  Di bagian depan ada tenpat penitipan tas/barang,  bayarnya seikhlasnya.  Karena sepasang suaministri ini sekalian berjualan di area depan gerbang taman sari.  In syaa Allah amanah.  Oh iyah setelah kondisi covid,  jangan lupa siapkan kartu vaksin or untuk QC vaksin yaa sobattt.  Thanksss",1
"Saya merasa terhina dan tidak dihargai, bagaimana Anda bisa berbicara dan menilai manusia lain seperti itu?",0
mnrt ku hrg nya mahal2.baik buku ATS/ATKnya. Kalo utk nilai dr 1-10 sy ksh nilai 7,0
Burritto Bla!,0
Tidak bisa meminta makanan yang lebih memuaskan.,1
"Salad Yunani sisi saya dengan saus Yunani sangat lezat, dan pita dan hummus sangat menyegarkan.",1
"Tempat ini cukup bagus, getaran kecil yang menyenangkan di restoran.",1
"Menu mereka beragam, dan harga terjangkau.",1
"Mallnya sepi, parkiran motor jauh dari lobby, jadi harus jalan. Tapi dekat dg rumah sakit melinda 2, ada timezone juga dan timezonenya paling keren sebandung",1
Mengerikan - jangan buang waktu dan uang Anda.,0
Telah berlangsung sejak 2007 dan setiap kali makan luar biasa! !,1
"Pasti layak untuk menjelajah perut babi, akan kembali nanti saya di Vegas.",1
"Datang jauh-jauh, pas sampai ternyata sudah tutup semenjak covid dan belum buka karena belum dapat izin dari mentri kehutanan.",0
"untuk 40 dolar per kepala, saya benar-benar mengharapkan makanan yang lebih baik.",0
Enak dan saya pasti akan kembali!,1
Pergi untuk makan siang - layanan lambat.,0
"Sebelum saya membahas mengapa saya memberi peringkat bintang 1, ketahuilah bahwa ini adalah ketiga kalinya saya makan di burger Bachi sebelum menulis ulasan.",0
"Tempat ini tidak sepadan dengan waktu Anda, apalagi Vegas.",0
"Saya menyukai pizza panggang, mengingatkan saya pada pizza Italia yang sah.",1
Jika Anda belum pergi ke sini PERGI SEKARANG!,1
"Bagel NYC yang lezat, pilihan krim keju yang enak, bahkan Lox asli dengan caper.",1
"Jalan braga adalah ikon kota Bandung yang sangat kental nilai sejarahnya. Saya pernah membaca buku sejarah ttg kota Bandung yang membuat saya suka dgn jl braga iniii. Jalan Braga dIkelilingi oleh gedung2 tua peninggalan Belanda, terus didekat sana juga ada hotel savoy hooman yang duluuu saat masa Belanda sangat terkenal dengan hidangan rijstaffel nyaa. Duluu jalan braga merupakan pusat belanja dan warung kopi/cofee shop yang sering dikunjungi oleh bangsawan Belanda. Butik2 fashionnya juga berkiblat dengan butik yang ada di Paris. Makanya Bandung juga dikenal dengan istilah Paris van Java. Tak heran sekarang masih banyak cafe2 bahkan masih ada beberapa toko roti yang buka sejak tahun 1929 looh, salah satu yangvpaling terkenal ada toko kue “sumber hidangan”. Tetapii sayangny jalan braga yang seharusnya dipakai untk pedestarian/pejalan kaki malah banyak dilalui kendaraan motor/mobil bahkan dijadikan lahan parkir di pinggirnya. Seandainya hanya untuk pejalan kaki sajaa, pasti lebih terasa fungsinya sebagai jalan braga inii. Karena pengunjung bisa lebih leluasa berjalan dan menikmati jalan braga sambil menikmati gedung2 peninggalan kolonial 🤍",1
"Tas dari kota bandung banyak disini, nyamain dari tas import. Ngak kalah kualitasnya, harga lumayan murah. Tapi untuk wisatawan harus pandai menawar (harga awal dibuka tinggi). Selain tas, ada kaos kaos murah, baju dllnya dijual disini. Sebagian pedagang sudah tutup jam 16.30. Selamat Berbelanja, pandai pandailah menawar😁🤪.",1
"Harga sangat masuk akal, rasanya pas, sausnya dibuat di rumah, dan selada dr kubis tidak basah kuyup di mayo.",1
Kami mulai dengan tuna sashimi yang berwarna kecoklatan dan jelas tidak segar.,0
Kami menikmati pizza dan makan siang mereka.,1
Sangat fantastis.,1
Itu tidak sibuk sama sekali dan sekarang kami tahu mengapa.,0
"Mungkin jika mereka tidak dingin, mereka akan bisa dimakan.",0
"cukup baik untuk ukuran kotamobagu,kelengkapan barang kebutuhan cukup memadai walau pengaturan tata letak masih belum maksimal tapi ini yg tetbaik di kotamobagu",0
"Mall yang punya parkiran 'n dalemnya pun luas. Sayang Musholanya berada dibawah pojok, jadi cukup jauh jalan kaki menuju Mushola. Dah gitu tempat wudhunya ga dikasih tulisan untuk pria/wanita, jadi bingung. Kran wudhu pake sensor, jadi aga susah 'n ribet saat mo basuh kaki. Harusnya diganti kran biasa aja biar gampang. Klo tempat sholatnya enak, nyaman, luas, 'n disediain mukena yang ditaruh di karpet karna ga ada lemari ato meja.  Di lantai bawah ada outlet jajanan, tapi harganya ya cukup mahal. Gulali = 35 K, curros = 25 K, es jeruk = 15 K, kentang + sosis + nuget = 35 K, telur gulung + bakso ikan = 25 K. Ada foodhub juga klo mo makan dengan banyak pilihan menu, tapi rame banget.  Parkir dah pake kartu. Kemaren aq pake e-tol. Jadi ga bisa bayar pake uang cash.  Ada beberapa tempat tuk bermain anak"" seperti Happy Time, dll.",0
Tempatnya asri dan nyaman. Cocok untuk jogging dan piknik keluarga. Saya sarankan membawa obat oles anti nyamuk karena di beberapa tempat banyak nyamuknya,1
Mereka menjatuhkan lebih dari bola.,0
Tempat makan siang yang enak.,1
Tempat rekreasi keluarga.... Tetapi blm maximal.... Pelayananya pengunjung banyak wahana malah istrhat...nunggunya lumayan lama Perlu diperbaharui lagii pelayananya,0
"Padahal setiap ke supermarket pasti perginya ke freshmart superstore bahu tapi hari ini saya kecewa , ketika saya tipikal orang yang gak suka pedas beli cabe pasti sedikit nah karena mau beli nya sedikit saya cari plastik kecil ternyata gak ada ya udah pakai yang di sebelahnya nah pas mau nimbang si petugasnya ngedumel katanya beli cabe sedikit tapi pakai plastik gede sambil sedikit di lempar trus di ganti plastik dengan yang kecil abis itu dia bilang klo segitu gak ada timbangan lah saya juga tau klo ada plastik kecil pasti pakai plastik kecil klo emang gak cukup timbangan ya udah gak jadi , setelah itu di cashier ternyata ada yang terscan 2X belinya 1 bungkus cumi telur di bayar jadi double huhhhh…bikin males kesitu lagi.",0
"Saya makan di sana dua kali pada kunjungan terakhir saya, dan sangat menikmati salad salmon.",1
Waktu yang tepat - makan malam keluarga pada hari Minggu malam.,1
"Lokasi mall strategis pinggir jalan, akses parkir juga mudah, untuk area dalam pertokoan jg standar sperti mall pd umumnya hanya tdk ada toko branded. Cocok utk anak2 ada playground , main mobil/motor anak jg bsa.",1
"Pemiliknya dulu bekerja di Nobu, jadi tempat ini sangat mirip dengan setengah harga.",1
Saya sangat terhina.,0
"Dia sangat kasar dan sungguh, ada begitu banyak restoran lain yang ingin saya makan selama akhir pekan di Vegas.",0
"Lumayan sepi, bahkan lebih banyak pegawainya daripada pengunjung yg belanja, padahal kesana di hari minggu dan di tanggal muda. Sepertinya kalah bersaing dengan borma dan tidak sesuai demografi warga cimahi yg berpenghasilan menengah kebawah. Ada baiknya mungkin coba pindah/buka di kota baru parahyangan yg lebih sesuai market.",0
Saya tidak akan makan di sana lagi.,0
Tidak akan kembali.,0
Saya tidak akan mencoba kembali ke sana meskipun itu kosong.,0
Saya sangat malu.,0
Itu benar....kue beludru merah.....ohhh barangnya enak sekali.,1
Itu lezat!!!,1
Layanan baik dan perusahaan lebih baik!,1
Google biasa-biasa saja dan saya membayangkan Smashburger akan muncul.,0
Pasti malam libur di tempat ini.,0
Anak laki-laki itu pengisap kering!!.,0
Saya harap tempat ini bertahan.,1
"Mall nya nyaman,fasilitas ada kfc,resto jepang,bilyard,cafe dan tempat karaoke,tempat yang seru buat family time cocok banget,sering ada event2 musik dan jg  event olahraga seru main disini anak2 bisa bebas lari2 karna tempatnya aman nyaman dan luas",1
Kami tidak akan kembali.,0
"Tempat terbaik di Vegas untuk sarapan (lihat saja Sat, atau Sun.",1
"Mall besar Fasilitas lengkal banget Kl cari brand terkenal ya kesini Resto banyak banget Cgv bagus Curug langit Kl ga ada uang bisa cuci mata😅 Kl banyak uang wah mantap tuh kesini Kesini pas ujan gede banget karna tengah² mall nya kaya pake terpal bulan,kain bukan..apa sih ...jd kl ujan rintik rintik",1
Pemiliknya adalah orang-orang hebat.!,1
Ada begitu banyak makanan enak di Vegas sehingga saya merasa tertipu karena menyia-nyiakan kesempatan makan dengan pergi ke Rice and Company.,0
"Mall,y sepi..... ditambah pas semenjak covid byk toko,y yg tutup, saya kalo ke mall Cikampek cuma ke Superindo ajh......🤭",0
sangat bagus!!,1
Itu merupakan sebuah kesalahan!,0
"Pastikan untuk memesan hidangan penutup, bahkan jika Anda perlu mengemasnya untuk dibawa pergi - tiramisu dan cannoli keduanya sangat cocok untuk Anda.",1
"Ini bukan restoran keluarga kecil, ini adalah tempat makan yang enak.",1
"Ketika ibu saya dan saya sampai di rumah, dia langsung sakit dan dia hanya makan sedikit salad.",0
"!....PEMILIK BENAR-BENAR BENAR-BENAR harus berhenti menjadi sangaaaat murah biarkan mereka membungkus sandwich saya yang aneh dengan dua kertas, bukan satu!",0
"Tempat wisata edukasi teknologi dan sains yang sangat berguna dan bermanfaat  bagi semua kalangan, begitu masuk ke dalam di samping kiri kanan jalan ada akuarium raksasa ada banyak ikan nya. Selanjutnya ada pengetahuan tentang BMKG, gunung api, cara robot bekerja, cara mendapatkan air minum bersih, sejarah menara Eiffel, riwayat para penemu listrik, dll. Edukasi tentang cara Pemilu, ada juga cara membatik dan motif kuno Batik ,dll  untuk foto kekinian juga ada namanya ruang 360 derajad dan dunia  terbalik. Di halaman luar taman pintar juga ada arena bermain untuk anak. Jadi kl yg lg wisata di Jogja jangan lupa mampir ke sini ya, lokasinya di tengah kota mudah terjangkau .",1
Pelayan tidak membantu atau ramah dan jarang memeriksa kami.,0
"sayang sekali karena aku tahu itu milik keluarga, aku benar-benar ingin menyukai tempat ini.",0
"Area luas dan lembab. Banyak nyamuk. Pakai pakaian panjang ya...  Sejuk dan teduh. Jalanan mayoritas berlumut, hati2 licin.  Utk anak2 hati2 banyak area tanpa pagar di pinggir danau/kolam/got yg dalam. Harus diawasi. Ada alat olahraga dengan kondisi yg sptnya sdh kurang terawat. Mobil kami parkir di foodcourt/kafe. Air danau terlihat keruh/kotor.",1
"Perkebunan sayuran dan buah-buahan yang ditata seperti taman-taman tematik untuk keperluan edukasi. Setiap area taman/kebun ditanami sayur/buah yang berbeda, seperti cabai, kacang panjang, labu, mentimun, dll. Ada juga taman yang dibuat sebagai edukasi metode penanaman secara hidroponik. Taman edukasi ini belum 100% selesai, masih banyak pembangunan dan penyelesaian bangunan dan tata kebun disana. Tiket masuk sangat murah hanya Rp. 5.000,- saja sudah bisa menikmati kebun sayur dan buah sambil ber swafoto. Disini juga sudah tersedia semacam foodcourt yang menyajikan berbagai menu dengan harga yang terjamgkau untuk makan dan rehat pengunjung.",0
Kalo antar gosend atau baramg coba dikondisikan kembali. Barangnya gede atau tidak u di bawa kendaraan roda 2. Karena sangat membahayakan driver. Lebih baik bawa paka mobil box.,0
"Beberapa bulan kemudian, saya kembali dan menikmati makanan yang luar biasa.",1
"Ya Tuhan, saya merasa belum pernah makan makanan Thailand sampai hidangan ini.",1
Semua hidangan tapas sangat lezat!,1
"Sering nonton dsini krn tidak ramai, tapi AC dingin, bnyk diputar film2 bagus.. Tp klo film serem jgn sendirian.. Krn sepi bgt, hehe",1
Makanan di bawah rata-rata.,0
"Server kami sangat baik, dan meskipun dia tampak sedikit kewalahan dengan semua kebutuhan kami, dia tetap profesional dan ramah sampai akhir.",1
Saya pergi ke Bachi Burger atas rekomendasi seorang teman dan tidak kecewa.,1
Silakan tinggal jauh dari mie goreng udang.,0
Secara keseluruhan saya tidak terkesan dan tidak akan kembali.,0
"pas mampir ternyata belum buka, taman edukasi yang bagus manfaatnya buat belajar anak-anak, tempat nyaman dan teduh juga tersedia fasilitas umum serta lokasi yang mudah dijangkau yaitu bersebelahan dengan terminal giwangan",1
"Jika mungkin memberi mereka nol bintang, mereka akan memilikinya.",0
Dan kari merah memiliki begitu banyak rebung dan tidak terlalu enak untukku.,0
"Rantai, yang saya bukan penggemar, mengalahkan tempat ini dengan mudah.",0
Saya memiliki pengalaman yang cukup memuaskan.,1
Saya tidak pernah datang lagi.,0
"Burgernya adalah daging sapi yang enak, dimasak dengan benar.",1
Telur gulung keduanya fantastis.,1
"Staf tuan rumah, karena tidak ada kata yang lebih baik, BITCHES!",0
"Masih dalam masa renovasi, sebelumnya adalah pusat perbelanjaan, dan mampir untuk berbelanja di superindo.. Namun untuk saat ini sudah tidak beroperasional sementara",1
Sangat beraroma dan memiliki jumlah panas yang sempurna.,1
"Kecewa, sy mau tukar size sendal wanita otha yg sy beli sehari sebelumnya tp tidak di izinkan salesnya.",0
"Keripik yang keluar meneteskan minyak, dan kebanyakan tidak bisa dimakan.",0
Sakura mini waterpark,0
"Jika serangga itu tidak pernah muncul, saya pasti akan memberikan 4, tetapi di sisi lain dinding tempat serangga ini memanjat adalah dapur.",0
Sandwich babi yang enak.,1
Salah satu dari sedikit tempat di Phoenix yang pasti akan saya kunjungi lagi.,1
"Belum lama tampil disini, cukup bagus dan bersih dan parkiran luas bagi capeng yg ingin konsultasi paket catering all in cek ig @asokawedding18",1
"Layanan terburuk untuk boot, tetapi itu adalah kekhawatiran mereka yang paling kecil.",0
Saya pikir makanan harus memiliki rasa dan tekstur dan keduanya kurang.,0
Wow... Mencintai tempat ini.,1
"Area shower ada di luar sehingga Anda hanya bisa membilas, tidak mandi penuh, kecuali jika Anda tidak keberatan telanjang untuk dilihat semua orang!",0
"Tamannya cukup bersih dan asri, banyak yg datang tuk bersantai, nongkrong dan olahraga kecil. Saat atifkan wifi ternyata dilock/privasi, padahal ini kan ruang publik agar masyarakat bisa menikmati taman ini beserta fasilitas yg disediakan oleh Pemkot. 🤭🤔",0
Saya tidak begitu yakin bagaimana Joey terpilih sebagai hot dog terbaik di Lembah oleh pembaca Majalah Phoenix.,0
Lumayan buat neduh dari terik saat nunggu jemputan. Sayang kurang perawatan.,0
Kami menyukai tempat itu.,1
stafnya ramah dan persendiannya selalu bersih.,1
Saya akan menghindari tempat ini jika Anda tinggal di Mirage.,0
"Mall lama, tapi lengkap, dsini ada transmart, ramayana, gramedia, foodcourt juga banyak. Untuk barang barang yang dijual dikios kios murah juga ada, solaria, kfc, sturbucks, hokben, tenan tenan lain juga banyak. Ada juga cinema.... ya lengkap lah, elektronik juga ada, hanya saja, memang ini mall bangunan lama ya.... thank you",1
Saya tidak terkesan dengan konsep atau makanannya.,0
Teman saya mendapatkan huevos rancheros dan mereka tidak terlihat terlalu menarik.,0
Ga kira-kira kalau mau anter paket gede yang bahaya kalau dipaksakan di motor sebaiknya pake mobil operasional sendiri,0
Kasir ramah dan bahkan membawakan makanan untuk saya.,1
"Salah satu mall yang ada di Kota Malang, yang keberadaannya mulai meredup. Mall ini tempatnya sangat strategis, namun pengunjungnya cukup sepi dan banyak stand kosong di mall. Yang masih tetap eksis hingga sekarang adalah teaternya yang berada di lantai paling atas. Di mall ini juga terdapat masjid sehingga memudahkan pengunjung yang ingin beribadah",1
